drug_id,target_id,label
4822,10908,-1
4751,8122,-1
7135,11707,-1
2027,12388,-1
4691,11872,-1
4550,8707,-1
2897,10042,-1
5733,10316,-1
6875,11366,-1
7097,10173,-1
2624,8544,-1
4058,9099,-1
4621,11942,-1
4042,11961,-1
7088,12608,-1
403,10050,-1
906,8299,-1
2652,11106,-1
6131,11960,-1
3614,7749,-1
2846,11363,-1
6338,9346,-1
5753,11304,-1
2626,11202,-1
3932,11558,-1
1732,9361,-1
223,10765,-1
3979,9516,-1
6288,9612,-1
5541,8041,-1
1257,10005,-1
2844,10991,-1
4725,12258,-1
3375,12344,-1
4249,12025,-1
7026,7887,-1
6147,11633,-1
81,7753,-1
5180,10493,-1
5861,8780,-1
6455,11016,-1
5428,7821,-1
954,9500,-1
3440,10247,-1
3543,9206,-1
3416,11928,-1
1665,9834,-1
1722,12253,-1
4014,9915,-1
3507,7938,-1
3749,8395,-1
1005,10744,-1
4343,12273,-1
5637,11638,-1
1266,11458,-1
713,8290,-1
1601,11931,-1
4315,8641,-1
4622,9810,-1
5878,10338,-1
6044,8289,-1
5664,11591,-1
7681,10527,-1
6068,12377,-1
4690,10521,-1
1924,11447,-1
4605,10568,-1
4508,9137,-1
4818,8568,-1
1412,10402,-1
4133,7991,-1
3396,11093,-1
4005,9665,-1
3645,11776,-1
7486,9167,-1
1104,11339,-1
4065,11735,-1
3572,12038,-1
3653,10531,-1
4484,12282,-1
966,10875,-1
7447,11785,-1
327,9428,-1
3887,12392,-1
2042,7863,-1
4616,9698,-1
5154,10937,-1
5532,11730,-1
954,11008,-1
852,9013,-1
4283,11843,-1
6806,8369,-1
755,12502,-1
7359,9059,-1
7096,7918,-1
6378,12141,-1
1378,10730,-1
1718,11851,-1
5195,12232,-1
6083,10372,-1
3920,7963,-1
409,9433,-1
1233,9643,-1
349,11301,-1
5573,12579,-1
7692,8573,-1
5021,12184,-1
2760,11798,-1
1451,11415,-1
6244,11054,-1
2867,12280,-1
1662,11523,-1
6410,10239,-1
6993,11289,-1
2900,10032,-1
5593,12350,-1
6573,11279,-1
3250,9874,-1
6457,7812,-1
2731,11209,-1
5381,11849,-1
4867,7778,-1
4718,11771,-1
5443,11114,-1
6056,9228,-1
4858,7771,-1
4807,9635,-1
2414,8238,-1
1082,8507,-1
3904,10879,-1
7475,11189,-1
6837,7818,-1
3914,11397,-1
6865,10330,-1
2901,8761,-1
7012,10523,-1
3410,9057,-1
806,12610,-1
1852,11314,-1
735,11608,-1
3509,11588,-1
6893,9021,-1
2416,12267,-1
2541,10492,-1
526,11909,-1
2666,9758,-1
7066,9558,-1
3599,11266,-1
682,10790,-1
879,10847,-1
4268,12629,-1
5207,8393,-1
587,9489,-1
3340,10319,-1
6836,7963,-1
1238,8610,-1
675,10859,-1
4279,11062,-1
3408,11895,-1
6074,9240,-1
5058,11685,-1
4610,11416,-1
927,9701,-1
537,9883,-1
3611,11543,-1
4618,11907,-1
3659,8442,-1
1278,9567,-1
6655,9217,-1
4959,9612,-1
7212,10621,-1
6115,12495,-1
1467,10848,-1
1994,8012,-1
4086,8238,-1
2397,10492,-1
2100,8500,-1
1393,11490,-1
6631,9979,-1
2279,12341,-1
3064,9036,-1
4469,10624,-1
7245,12563,-1
28,12393,-1
443,10577,-1
448,8965,-1
4393,11128,-1
7600,9977,-1
1859,12001,-1
6431,9004,-1
4071,12575,-1
2452,9764,-1
5726,10931,-1
4211,9864,-1
6990,10100,-1
6134,8787,-1
3586,10794,-1
4429,7807,-1
5218,12064,-1
7616,10738,-1
4113,10266,-1
4827,10108,-1
493,12305,-1
1590,9261,-1
453,9520,-1
2852,9440,-1
2680,10421,-1
866,9782,-1
5127,10539,-1
7449,9446,-1
5930,9636,-1
1225,9801,-1
3389,8203,-1
4954,8873,-1
1758,8064,-1
2485,11801,-1
3499,9919,-1
7477,12302,-1
760,11933,-1
5213,9088,-1
1159,9582,-1
6296,11442,-1
1978,8581,-1
2871,10024,-1
3100,8359,-1
5099,11433,-1
4852,11727,-1
2876,12153,-1
6602,8985,-1
4912,11735,-1
6253,9220,-1
266,9210,-1
4177,10567,-1
3662,11530,-1
6126,12253,-1
6665,8859,-1
6137,10933,-1
6720,11285,-1
7082,7740,-1
6259,9662,-1
3561,9784,-1
7066,12138,-1
5514,12596,-1
4360,8373,-1
7337,12248,-1
2287,11804,-1
6597,9208,-1
3188,10176,-1
3653,8433,-1
6751,9947,-1
4836,8333,-1
2065,9456,-1
1172,8841,-1
3396,8621,-1
5686,10779,-1
3095,12532,-1
56,8293,-1
2695,10213,-1
2868,10013,-1
6377,9056,-1
566,12150,-1
5497,11157,-1
1906,11835,-1
5864,7790,-1
3476,10272,-1
1369,12258,-1
5723,10024,-1
1742,10894,-1
4262,9721,-1
3631,11947,-1
4189,11355,-1
2708,10230,-1
694,8216,-1
3183,10773,-1
2850,11428,-1
3798,11414,-1
6955,8622,-1
2721,8358,-1
3920,10486,-1
7342,11027,-1
6377,12428,-1
1203,11515,-1
3955,9069,-1
1637,11527,-1
426,10116,-1
2404,8721,-1
5992,8108,-1
82,12411,-1
6157,9112,-1
3170,11582,-1
7666,12278,-1
4065,10620,-1
6069,8567,-1
2427,9392,-1
4989,9158,-1
5986,10989,-1
5061,9094,-1
5251,7914,-1
2636,10531,-1
6073,9680,-1
4168,12432,-1
1014,10661,-1
6087,11422,-1
7101,9749,-1
3979,9909,-1
3411,11563,-1
6468,8866,-1
3371,10137,-1
5425,12032,-1
3812,9048,-1
7454,8979,-1
4140,9483,-1
590,9943,-1
195,11278,-1
7361,10140,-1
406,11680,-1
5339,10306,-1
5875,10557,-1
5835,9799,-1
5063,8907,-1
2773,9981,-1
6376,11996,-1
4309,12603,-1
476,11528,-1
1534,10941,-1
3190,10620,-1
2821,7729,-1
4858,10363,-1
5732,12196,-1
7539,11053,-1
2933,9845,-1
1536,9254,-1
1427,9263,-1
3815,10221,-1
1923,10285,-1
5879,7755,-1
107,8159,-1
5946,10303,-1
2066,8334,-1
5183,11315,-1
4821,9750,-1
4966,12628,-1
4623,11549,-1
1239,9675,-1
5432,10618,-1
4159,11580,-1
2189,12027,-1
2942,12064,-1
4756,11424,-1
6317,10535,-1
6079,9274,-1
607,10252,-1
3096,10121,-1
2088,12538,-1
4434,9444,-1
6110,12068,-1
7492,8405,-1
168,12062,-1
1290,11209,-1
4126,12425,-1
824,11826,-1
2797,8091,-1
506,9821,-1
2768,8020,-1
717,8696,-1
2395,8287,-1
2946,10476,-1
4840,7835,-1
7236,10543,-1
7092,11354,-1
4367,11956,-1
3787,10337,-1
5276,10003,-1
3013,8531,-1
7284,11403,-1
5037,12362,-1
5645,12286,-1
4370,10359,-1
4726,7860,-1
2886,10935,-1
1421,10904,-1
2606,10508,-1
5022,10103,-1
2475,9055,-1
6155,10403,-1
4045,12583,-1
4244,7724,-1
5735,11765,-1
2897,7791,-1
1718,10989,-1
297,8018,-1
5339,10609,-1
6784,11014,-1
4246,8096,-1
7060,11307,-1
4646,11932,-1
7632,11518,-1
6389,8948,-1
5468,8748,-1
3011,8846,-1
402,9535,-1
378,8593,-1
4310,12550,-1
4245,10719,-1
3332,8377,-1
4079,9126,-1
228,9206,-1
2800,10893,-1
2544,8218,-1
2848,8462,-1
5232,10983,-1
1625,11792,-1
7185,11539,-1
5988,11757,-1
2913,8726,-1
6972,9454,-1
7230,9609,-1
5601,11081,-1
4845,10533,-1
4170,12573,-1
2481,12385,-1
7240,8435,-1
5380,7977,-1
7210,8161,-1
5922,11076,-1
6575,8026,-1
1922,11928,-1
1225,10332,-1
2372,10513,-1
3223,12399,-1
7148,10100,-1
148,11658,-1
7072,11059,-1
5219,8754,-1
7196,8293,-1
3917,9185,-1
1445,12585,-1
4421,9075,-1
448,8013,-1
1457,8418,-1
1308,11188,-1
6021,10247,-1
340,9213,-1
600,12461,-1
5328,8094,-1
4078,12360,-1
913,7747,-1
5358,7884,-1
6121,11564,-1
3779,10185,-1
2354,9377,-1
1060,10529,-1
2960,10234,-1
5239,9677,-1
6378,11951,-1
7655,10977,-1
2565,8384,-1
4771,12278,-1
6141,9216,-1
228,10737,-1
2130,11858,-1
1632,11096,-1
7671,7738,-1
2693,11014,-1
6143,8273,-1
525,8499,-1
6434,10038,-1
3779,7838,-1
204,12541,-1
390,9455,-1
5878,11116,-1
7372,11244,-1
1635,8297,-1
6033,10347,-1
6582,8331,-1
5122,8816,-1
995,10359,-1
4221,8329,-1
1242,9439,-1
4722,11958,-1
4281,11382,-1
5644,11557,-1
6159,7797,-1
4317,10653,-1
3878,8113,-1
7389,10912,-1
2733,9340,-1
3129,9567,-1
6842,8866,-1
3739,10797,-1
3225,11281,-1
5399,10973,-1
7085,9986,-1
7700,12400,-1
6784,12119,-1
2860,9039,-1
3928,11561,-1
6640,7886,-1
2979,10522,-1
2611,8542,-1
7328,11779,-1
3401,11863,-1
4084,11400,-1
1345,9497,-1
6448,8956,-1
6828,7736,-1
2859,11659,-1
5485,10054,-1
4680,11929,-1
5944,9854,-1
2977,11735,-1
2704,10496,-1
6178,10698,-1
6191,9445,-1
3475,8865,-1
399,8499,-1
3383,7955,-1
3699,10634,-1
5882,9189,-1
3636,8599,-1
5015,9606,-1
4101,8444,-1
4395,12409,-1
2872,10862,-1
5702,11489,-1
4649,10329,-1
1167,10994,-1
5977,9231,-1
6268,12085,-1
4052,8175,-1
798,9749,-1
2666,11508,-1
4072,8199,-1
3499,12575,-1
5919,9407,-1
2056,11181,-1
4294,8500,-1
4285,12242,-1
6527,12357,-1
1848,11686,-1
1570,7738,-1
1602,11743,-1
4333,12019,-1
1647,11699,-1
6044,11163,-1
2332,8906,-1
3732,9040,-1
3478,7783,-1
2347,12233,-1
2384,8535,-1
2280,9253,-1
4061,8831,-1
3602,7794,-1
5647,8941,-1
2430,10291,-1
2656,9799,-1
6937,10927,-1
1576,10952,-1
1682,11777,-1
4189,8451,-1
4930,8423,-1
2969,8277,-1
3655,12318,-1
1617,9498,-1
621,8598,-1
5463,11553,-1
1954,12272,-1
6454,10147,-1
1836,10015,-1
6232,8813,-1
275,9455,-1
6932,12051,-1
6551,7965,-1
2282,8515,-1
377,8686,-1
1332,11673,-1
6760,9171,-1
4249,9951,-1
4023,11868,-1
6465,12004,-1
5117,8839,-1
6068,10671,-1
2030,12248,-1
1818,7976,-1
4221,7866,-1
329,8587,-1
1890,9855,-1
5141,9526,-1
3172,11676,-1
3407,11439,-1
4552,8929,-1
4760,8680,-1
2729,11393,-1
2994,11897,-1
5586,11411,-1
45,8301,-1
2085,11404,-1
5588,12378,-1
6835,11669,-1
4734,9367,-1
6124,9584,-1
728,11978,-1
6118,9013,-1
4389,8403,-1
5865,9284,-1
1024,11765,-1
7618,10595,-1
3951,12325,-1
4083,12472,-1
5393,8897,-1
2248,8995,-1
7119,8295,-1
7077,10707,-1
3436,10626,-1
6253,11388,-1
567,12029,-1
580,12578,-1
4134,9543,-1
3753,10947,-1
6952,10141,-1
4631,9887,-1
2674,11376,-1
5274,9865,-1
1579,9580,-1
7279,10703,-1
6977,9643,-1
2888,9544,-1
1274,12145,-1
3716,10796,-1
7593,9472,-1
456,11166,-1
7489,10935,-1
4044,10658,-1
7669,9109,-1
1472,8967,-1
1817,11899,-1
4926,10618,-1
6022,11685,-1
4317,7989,-1
1950,9766,-1
4143,12134,-1
992,10540,-1
5643,12148,-1
422,11203,-1
7567,12272,-1
4802,10588,-1
1524,10186,-1
5396,10965,-1
4188,12358,-1
1576,11580,-1
1610,9660,-1
6631,12535,-1
5815,11734,-1
6668,8138,-1
438,10122,-1
2694,12368,-1
6921,10070,-1
5464,12230,-1
4808,8401,-1
5365,12508,-1
6474,8553,-1
2228,8405,-1
5716,10733,-1
350,9952,-1
643,12311,-1
1372,9454,-1
2804,8161,-1
3303,11554,-1
578,12186,-1
245,12136,-1
41,11577,-1
4274,8715,-1
3169,9942,-1
6603,10583,-1
1568,12518,-1
2280,7813,-1
4062,12372,-1
5953,10144,-1
5188,10631,-1
5887,12468,-1
2143,11187,-1
348,10640,-1
3852,10849,-1
1062,9196,-1
7700,10777,-1
7089,9475,-1
2299,9312,-1
2523,8303,-1
6211,11702,-1
5749,12182,-1
26,9681,-1
4268,10169,-1
7706,10516,-1
6006,9350,-1
5664,8494,-1
4093,10151,-1
1715,11502,-1
2716,9333,-1
3679,11044,-1
2530,8794,-1
6350,12388,-1
6164,11081,-1
6189,11910,-1
2690,9615,-1
6861,12366,-1
410,10639,-1
3369,11432,-1
2652,10236,-1
716,9308,-1
5704,9155,-1
2155,11648,-1
5079,8720,-1
6010,10856,-1
629,12258,-1
3511,8280,-1
2153,8531,-1
1928,8735,-1
356,10732,-1
345,12232,-1
1077,7869,-1
4940,11709,-1
4007,10572,-1
5265,8669,-1
2910,11945,-1
7653,8439,-1
2682,10297,-1
1826,8436,-1
917,10557,-1
7405,7897,-1
5397,11050,-1
3468,9133,-1
3530,11832,-1
2018,11452,-1
760,11106,-1
3938,11600,-1
4874,8541,-1
3834,10422,-1
4387,8978,-1
4259,11704,-1
6449,11959,-1
3740,9392,-1
3584,9912,-1
6867,10025,-1
2115,10100,-1
6482,8503,-1
4966,11702,-1
2486,10784,-1
5043,8018,-1
3695,9383,-1
3676,11114,-1
2736,9517,-1
6074,11072,-1
2008,8901,-1
6502,11283,-1
4979,12327,-1
1617,8781,-1
990,10408,-1
4495,9761,-1
3313,8170,-1
2666,11581,-1
2842,10319,-1
956,10923,-1
1041,7799,-1
2890,8234,-1
4565,10824,-1
6757,9033,-1
7061,9977,-1
4523,11760,-1
468,11798,-1
1739,9612,-1
4982,9125,-1
930,8303,-1
96,8027,-1
6013,10262,-1
161,9922,-1
2759,10006,-1
1159,9060,-1
7102,11074,-1
143,11795,-1
1596,8092,-1
6747,8590,-1
6511,11051,-1
2271,8092,-1
5555,12211,-1
3994,8954,-1
4654,10926,-1
6529,8077,-1
1252,11298,-1
5050,10961,-1
976,10095,-1
5230,9227,-1
5225,9060,-1
6598,10239,-1
1860,8107,-1
42,12490,-1
7534,11138,-1
3533,10087,-1
1144,10153,-1
1634,9322,-1
5962,9092,-1
2991,12516,-1
4399,10178,-1
4937,9298,-1
3680,8179,-1
2232,12303,-1
6520,11282,-1
657,8131,-1
7272,7783,-1
3580,9897,-1
5597,11468,-1
5150,8781,-1
6229,8768,-1
7019,11615,-1
6014,9496,-1
2649,9354,-1
5214,11995,-1
396,12216,-1
4893,10751,-1
315,7926,-1
3914,8191,-1
5813,10653,-1
995,9893,-1
6439,9734,-1
147,12632,-1
5123,8373,-1
7140,8041,-1
4946,8616,-1
416,10463,-1
2638,8191,-1
2333,12475,-1
519,8348,-1
5695,8708,-1
630,9891,-1
4903,9278,-1
2724,10178,-1
798,9740,-1
1822,8099,-1
3682,10531,-1
6559,7939,-1
2781,9727,-1
2010,9934,-1
4852,10815,-1
1383,10192,-1
4790,8166,-1
286,8318,-1
599,10367,-1
4355,9361,-1
7676,12384,-1
3262,12479,-1
1303,12423,-1
7144,9954,-1
1772,12123,-1
2200,7838,-1
7615,10318,-1
7704,9926,-1
2520,11642,-1
6559,8757,-1
1621,8551,-1
4233,11636,-1
1959,7943,-1
5231,8076,-1
7015,8633,-1
6441,9421,-1
4773,10587,-1
166,11739,-1
2825,9780,-1
4855,9148,-1
6309,12611,-1
2064,10754,-1
3381,11743,-1
7470,9033,-1
4842,8621,-1
5049,11514,-1
6407,12390,-1
1749,11420,-1
714,11295,-1
5851,12328,-1
4932,10799,-1
7670,10455,-1
745,11475,-1
3534,8763,-1
3481,11863,-1
410,11158,-1
2921,10728,-1
6936,9617,-1
7524,9538,-1
6812,12082,-1
6264,9800,-1
1840,8828,-1
4872,8117,-1
7433,12458,-1
1343,11401,-1
1909,12567,-1
1782,12310,-1
7453,11642,-1
2719,8798,-1
4566,12639,-1
4400,11395,-1
2410,8438,-1
5730,11006,-1
3180,9989,-1
1280,9011,-1
6651,12514,-1
6131,7923,-1
4693,10016,-1
3321,8388,-1
2720,11297,-1
6984,8187,-1
7634,11085,-1
1608,7849,-1
4653,8871,-1
7542,8708,-1
7218,10857,-1
3214,10929,-1
7454,10891,-1
6734,10058,-1
6698,8630,-1
2101,10618,-1
804,10398,-1
308,10624,-1
2213,9155,-1
80,8573,-1
6475,9286,-1
5882,10583,-1
6998,8220,-1
4442,11462,-1
2518,7901,-1
6880,9913,-1
6566,12609,-1
2983,7913,-1
7246,9435,-1
7257,12241,-1
5784,7762,-1
5126,11437,-1
417,7761,-1
5476,8242,-1
5830,8912,-1
1958,11502,-1
7682,9131,-1
278,7728,-1
4775,11479,-1
5063,12049,-1
1258,9713,-1
4759,11820,-1
2630,12323,-1
5007,9860,-1
1168,9697,-1
5074,10633,-1
6061,9938,-1
2653,9587,-1
2319,10957,-1
4446,8049,-1
4734,11840,-1
7501,8057,-1
7445,11951,-1
6363,10169,-1
4729,12118,-1
4221,8442,-1
6636,11905,-1
646,11506,-1
2367,9855,-1
3903,11264,-1
219,10529,-1
2353,11223,-1
3474,10200,-1
2178,11229,-1
2406,10876,-1
3138,12393,-1
7515,12484,-1
2399,9636,-1
57,9422,-1
4799,11967,-1
3097,10806,-1
3784,7961,-1
6967,8913,-1
1119,10414,-1
616,9628,-1
1251,7893,-1
3141,8471,-1
1578,12549,-1
5831,7956,-1
635,10836,-1
229,9455,-1
2152,10769,-1
3292,10700,-1
7156,9688,-1
3209,11448,-1
2265,12121,-1
7029,10049,-1
6457,11148,-1
2964,8539,-1
260,10279,-1
5406,10170,-1
3896,12301,-1
6575,10171,-1
1350,10889,-1
2884,10387,-1
5881,7993,-1
6827,8340,-1
4099,10914,-1
700,11893,-1
32,11044,-1
3700,9913,-1
3661,11446,-1
3978,9982,-1
6091,8198,-1
3577,9927,-1
340,9953,-1
787,8620,-1
5997,12563,-1
2570,9025,-1
2996,11700,-1
6964,12321,-1
7610,10495,-1
2199,11498,-1
3949,8649,-1
2387,10767,-1
14,10984,-1
3194,10432,-1
1062,12199,-1
5225,8514,-1
4127,12162,-1
7426,10593,-1
6608,9880,-1
2026,10716,-1
5336,11391,-1
4826,10926,-1
1619,11863,-1
810,7734,-1
7383,11524,-1
3093,12130,-1
148,9135,-1
1883,9098,-1
3064,9005,-1
6875,11544,-1
6103,8819,-1
4718,11862,-1
5433,11441,-1
2650,10951,-1
2733,8008,-1
2951,11326,-1
7174,9312,-1
6892,9283,-1
6706,10285,-1
5121,11565,-1
2103,12230,-1
6055,8409,-1
2102,11233,-1
3774,8089,-1
6098,9801,-1
6793,11959,-1
3403,9130,-1
6692,9861,-1
954,8175,-1
696,12525,-1
6103,12289,-1
2611,11734,-1
4095,10084,-1
988,12149,-1
5325,9017,-1
2775,9326,-1
7580,9699,-1
4603,11234,-1
96,8310,-1
6927,9141,-1
6944,11294,-1
7075,9395,-1
1340,8051,-1
6544,9984,-1
5860,11764,-1
4424,7823,-1
1460,9707,-1
6156,8316,-1
7117,7810,-1
4566,11033,-1
6565,8343,-1
204,9424,-1
7007,9594,-1
3169,9410,-1
3562,8772,-1
7240,8988,-1
4768,9161,-1
6219,10125,-1
3021,11650,-1
5256,9020,-1
2611,8301,-1
4354,8545,-1
6738,11027,-1
98,9988,-1
3033,8525,-1
2970,8681,-1
2090,10246,-1
2903,9052,-1
2586,8445,-1
7514,8526,-1
5433,12096,-1
2819,8975,-1
3445,12528,-1
1598,9369,-1
6650,12387,-1
5651,8743,-1
7144,9325,-1
2482,10156,-1
6488,11844,-1
1714,9150,-1
3616,11763,-1
2272,10877,-1
5446,12052,-1
1054,11429,-1
4114,8286,-1
4325,7783,-1
4431,7745,-1
4820,10332,-1
4956,8032,-1
7208,12576,-1
597,9503,-1
779,10461,-1
2656,10893,-1
3387,11368,-1
2867,11648,-1
5589,9326,-1
1646,11156,-1
3551,7752,-1
2865,10809,-1
6616,10748,-1
4731,7906,-1
6396,9919,-1
5064,11912,-1
5383,8200,-1
1453,12319,-1
7531,12448,-1
2948,12412,-1
6457,10493,-1
7070,9535,-1
5546,9459,-1
6615,10373,-1
2822,9749,-1
2153,7995,-1
2195,8836,-1
5279,12454,-1
4952,9966,-1
500,10816,-1
764,10755,-1
503,9065,-1
3368,9309,-1
7162,12559,-1
6700,11162,-1
322,9156,-1
4760,8913,-1
3828,12210,-1
2647,11696,-1
4354,12329,-1
3279,10496,-1
217,10855,-1
2130,7852,-1
1649,11374,-1
4178,9290,-1
5026,11951,-1
6148,8045,-1
1514,9625,-1
3976,9242,-1
2983,11200,-1
6515,11388,-1
2849,12596,-1
6730,9628,-1
1697,12314,-1
2721,7900,-1
578,12167,-1
1679,12296,-1
4533,9468,-1
3498,10178,-1
5319,9249,-1
2511,12340,-1
3018,11124,-1
359,11755,-1
3740,11439,-1
7138,9514,-1
2050,7968,-1
6380,9921,-1
1860,9655,-1
7156,8285,-1
4757,10630,-1
4862,10813,-1
1578,10321,-1
4941,9512,-1
2063,8573,-1
917,7861,-1
4344,11815,-1
1242,10155,-1
7501,8699,-1
642,11341,-1
3991,12388,-1
3957,11933,-1
2094,8874,-1
7402,9717,-1
4362,10729,-1
370,8489,-1
340,8643,-1
1654,12210,-1
5108,9217,-1
1288,8277,-1
3189,11503,-1
7597,9513,-1
7065,8397,-1
884,11342,-1
6457,9714,-1
4716,8349,-1
1143,11440,-1
4380,12501,-1
3680,10758,-1
1648,11230,-1
3965,9199,-1
7643,10848,-1
1487,11765,-1
7475,10242,-1
2508,10449,-1
7302,10596,-1
4853,7778,-1
7674,9806,-1
2906,9386,-1
3865,11104,-1
6528,10451,-1
6084,11732,-1
5616,8502,-1
282,8697,-1
3902,9153,-1
6866,8935,-1
2705,12526,-1
4830,8539,-1
27,11740,-1
4963,11844,-1
6491,9579,-1
2621,10834,-1
3097,8689,-1
7204,8829,-1
2980,10176,-1
2320,8797,-1
2018,11262,-1
5163,10992,-1
1083,11750,-1
7038,9253,-1
2862,10616,-1
414,12479,-1
3855,8583,-1
687,11057,-1
2603,9432,-1
4723,9418,-1
7572,7855,-1
6220,9452,-1
6803,10700,-1
4839,11540,-1
2056,10460,-1
5173,10384,-1
2354,7737,-1
6701,9542,-1
7373,11745,-1
3454,8969,-1
7282,10920,-1
3185,11570,-1
7070,12450,-1
3998,11250,-1
6576,9763,-1
7345,9253,-1
7213,9869,-1
5551,9428,-1
1330,11452,-1
7008,7805,-1
3017,9562,-1
6458,9078,-1
1972,9755,-1
1380,8538,-1
4538,8667,-1
4761,9094,-1
3640,9381,-1
1852,8562,-1
2406,8554,-1
1069,11429,-1
2133,10620,-1
6956,8071,-1
5343,9102,-1
5624,8754,-1
7300,8887,-1
4484,10707,-1
5611,8437,-1
5973,11955,-1
2931,11220,-1
2899,11595,-1
2431,10966,-1
1375,9782,-1
6069,8620,-1
3977,11075,-1
4218,12132,-1
2970,12058,-1
71,9700,-1
2764,9356,-1
1362,9855,-1
3878,7783,-1
1460,11569,-1
3433,8548,-1
1573,10585,-1
2419,8996,-1
3993,9454,-1
429,9502,-1
4089,8947,-1
1719,11852,-1
2395,11570,-1
1271,10274,-1
3642,9988,-1
4910,9300,-1
1497,9150,-1
7298,8537,-1
5214,12369,-1
7392,12416,-1
3496,10330,-1
6930,11879,-1
2404,11872,-1
7468,12347,-1
3618,10725,-1
5752,12295,-1
6613,12206,-1
6538,10851,-1
6990,12525,-1
2831,7765,-1
2375,10099,-1
1756,8088,-1
6374,12579,-1
4016,12088,-1
217,10721,-1
1161,10633,-1
7183,8233,-1
3468,10821,-1
7289,12569,-1
1820,11061,-1
109,9463,-1
5130,9367,-1
2355,11681,-1
3209,8024,-1
5322,12295,-1
2609,12344,-1
123,11895,-1
3283,11077,-1
3382,12298,-1
571,10823,-1
3266,12607,-1
1734,9190,-1
7584,8119,-1
355,8662,-1
6043,10688,-1
1000,10367,-1
3703,9000,-1
1824,11985,-1
5013,9274,-1
3946,10309,-1
7356,10510,-1
2258,9801,-1
5442,8360,-1
3717,11126,-1
1739,8437,-1
4337,8732,-1
6360,12047,-1
6596,8884,-1
596,9126,-1
3361,8577,-1
2350,8656,-1
7128,9742,-1
5029,7829,-1
4680,12593,-1
5612,11654,-1
5853,10164,-1
2728,7898,-1
1883,10736,-1
1557,8541,-1
2425,10393,-1
3981,10885,-1
4653,9916,-1
6763,11959,-1
4417,12041,-1
4203,12491,-1
3156,10331,-1
1105,8073,-1
1227,11055,-1
5398,10039,-1
2557,8020,-1
1622,8456,-1
7615,11800,-1
7720,11246,-1
3330,11938,-1
6165,11461,-1
6798,7881,-1
2856,8701,-1
7569,8375,-1
2334,12024,-1
808,9014,-1
6167,8930,-1
5853,8904,-1
2167,9843,-1
3974,8841,-1
4400,12500,-1
1318,10591,-1
3908,8243,-1
3789,7852,-1
1619,7817,-1
2140,8045,-1
6373,11018,-1
2615,11344,-1
104,10460,-1
4249,7729,-1
2937,11703,-1
7239,7832,-1
6727,10385,-1
3142,8659,-1
2050,10439,-1
5223,9671,-1
7390,12355,-1
3041,7769,-1
3081,12327,-1
110,11481,-1
7530,9014,-1
6177,9788,-1
4017,12577,-1
2557,12337,-1
5125,9714,-1
1944,9192,-1
6152,12363,-1
285,11842,-1
1736,8874,-1
4435,11697,-1
34,9720,-1
912,10450,-1
356,7740,-1
1843,11532,-1
3249,10414,-1
5440,9878,-1
1041,10404,-1
1071,9062,-1
1564,10755,-1
4436,10088,-1
3024,11313,-1
7178,9037,-1
1463,10840,-1
3204,9907,-1
5490,11161,-1
2273,12415,-1
921,11941,-1
7216,8014,-1
4954,7783,-1
4800,8004,-1
2563,8805,-1
1261,10681,-1
1614,8327,-1
1703,7852,-1
6707,8695,-1
4065,11772,-1
6013,9509,-1
3267,7949,-1
6475,11769,-1
3644,8092,-1
6577,9966,-1
4597,8235,-1
4087,11058,-1
4795,11959,-1
3986,11693,-1
2181,10495,-1
457,7845,-1
2765,10922,-1
2261,11420,-1
5563,9452,-1
6721,8720,-1
5021,11552,-1
3270,11127,-1
5475,10723,-1
5860,11421,-1
4035,11582,-1
448,7863,-1
2137,8900,-1
871,9882,-1
6787,8292,-1
3910,10473,-1
5955,9757,-1
3328,10419,-1
2737,12410,-1
838,8733,-1
4180,8093,-1
4391,8433,-1
948,11672,-1
4683,12423,-1
1876,10174,-1
4474,7801,-1
1951,10867,-1
1628,12639,-1
3555,9239,-1
7135,12355,-1
4691,9572,-1
3963,12241,-1
5610,10306,-1
281,11620,-1
4824,10703,-1
1600,9667,-1
686,12086,-1
4893,12639,-1
6041,12143,-1
1997,9665,-1
6954,12364,-1
4875,12138,-1
1405,9734,-1
1001,10278,-1
7621,11079,-1
6946,10530,-1
3939,10102,-1
2007,10605,-1
1243,11019,-1
6634,9462,-1
4329,8218,-1
2379,10483,-1
135,9082,-1
1613,11252,-1
3068,8687,-1
343,7946,-1
1977,10330,-1
7169,9612,-1
6245,10509,-1
6083,9656,-1
2882,10695,-1
3995,8776,-1
5992,10971,-1
2753,10602,-1
3232,9332,-1
87,8965,-1
5627,9539,-1
181,10153,-1
7223,9485,-1
4316,8180,-1
5496,8933,-1
5678,10957,-1
3136,10784,-1
3920,9187,-1
2627,10194,-1
4266,9296,-1
4863,12110,-1
6696,7854,-1
3966,9359,-1
7464,10278,-1
1416,10148,-1
688,10581,-1
6115,10157,-1
109,12323,-1
3970,11624,-1
4786,9435,-1
720,11388,-1
6062,10927,-1
2446,12471,-1
3825,8489,-1
6464,9117,-1
2148,12244,-1
17,8632,-1
5353,11384,-1
1946,12403,-1
2838,8812,-1
7134,10040,-1
280,8512,-1
2378,9296,-1
1858,11651,-1
522,11345,-1
582,12335,-1
6395,10698,-1
1431,9981,-1
2568,9685,-1
2646,12643,-1
284,12306,-1
1379,9418,-1
2246,9588,-1
4518,8015,-1
5035,10290,-1
947,10389,-1
3147,10279,-1
